customer_id,customer_type,age,gender,income_bracket,location,account_id,transaction_type,transaction_amount,transaction_date
23,Corporate,27,Male,Medium,Manchester,152,Credit,1967.59,2024-10-10 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Credit,1661.07,2024-09-30 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Credit,3846.82,2024-09-14 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Credit,386.35,2024-11-03 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Credit,2489.16,2024-10-18 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Debit,1617.44,2024-09-20 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Debit,53.55,2024-09-21 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Debit,879.61,2024-09-19 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Debit,381.7,2024-10-15 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,152,Debit,4898.68,2024-09-15 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Credit,2300.94,2024-10-15 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Credit,3707.48,2024-10-31 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Credit,622.96,2024-09-27 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,4483.83,2024-09-24 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,1535.66,2024-09-28 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,2186.69,2024-10-04 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,3055.39,2024-10-08 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,4809.4,2024-09-28 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,154,Debit,407.71,2024-09-20 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,165,Credit,1276.96,2024-10-02 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,165,Credit,2232.11,2024-11-03 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,165,Debit,3818.24,2024-09-26 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,165,Debit,2227.69,2024-09-08 10:11:39.037889
23,Corporate,27,Male,Medium,Manchester,165,Debit,66.66,2024-10-14 10:11:39.037889
24,Corporate,27,Male,High,London,121,Credit,3872.83,2024-09-05 10:11:39.037889
24,Corporate,27,Male,High,London,121,Credit,3455.61,2024-10-15 10:11:39.037889
24,Corporate,27,Male,High,London,121,Credit,2817.78,2024-10-31 10:11:39.037889
24,Corporate,27,Male,High,London,121,Debit,1269.56,2024-10-02 10:11:39.037889
24,Corporate,27,Male,High,London,121,Debit,4669.9,2024-10-02 10:11:39.037889
24,Corporate,27,Male,High,London,121,Debit,1113.55,2024-10-15 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,78,Credit,121.83,2024-10-10 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,78,Credit,2625.34,2024-10-07 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,78,Credit,1497.6,2024-09-20 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,78,Debit,2973.64,2024-10-22 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,78,Debit,973.83,2024-09-13 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Credit,2615.75,2024-10-14 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Credit,3697.16,2024-09-18 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Debit,534.67,2024-10-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Debit,946.94,2024-09-07 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Debit,2519.83,2024-10-20 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Debit,549.31,2024-09-22 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,147,Debit,2941.72,2024-10-31 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,2596.99,2024-10-26 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,760.0,2024-10-13 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,4931.04,2024-09-12 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,4573.76,2024-10-23 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,1514.87,2024-09-22 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,971.92,2024-10-18 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Credit,3550.94,2024-10-26 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,1507.59,2024-10-28 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,877.96,2024-10-26 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,3267.56,2024-09-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,3456.35,2024-09-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,1558.64,2024-09-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,160,Debit,1768.32,2024-09-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,3354.18,2024-10-18 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,3010.84,2024-10-25 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,1402.97,2024-10-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,4445.1,2024-10-08 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,4399.84,2024-10-24 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,1595.68,2024-09-09 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,4064.88,2024-10-27 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,737.9,2024-10-13 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Credit,355.03,2024-09-15 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Debit,4118.62,2024-09-18 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Debit,658.32,2024-09-08 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Debit,1880.24,2024-10-07 10:11:39.037889
26,Business,29,Male,Medium,Glasgow,179,Debit,44.3,2024-09-21 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,699.97,2024-10-25 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,2835.76,2024-09-07 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,2646.55,2024-09-26 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,4596.59,2024-09-25 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,3321.01,2024-10-29 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,3928.61,2024-09-18 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,2362.68,2024-10-17 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,4583.49,2024-09-27 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,2404.55,2024-10-25 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Credit,1916.17,2024-11-02 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Debit,2489.66,2024-10-11 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Debit,552.31,2024-10-22 10:11:39.037889
27,Business,22,Male,Low,Leeds,33,Debit,2310.93,2024-10-24 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Credit,3974.84,2024-09-10 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Credit,450.7,2024-10-27 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Credit,1364.03,2024-10-19 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Credit,2258.95,2024-10-18 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Credit,438.35,2024-10-12 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Debit,327.46,2024-09-08 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Debit,531.53,2024-10-30 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Debit,4269.1,2024-10-30 10:11:39.037889
27,Business,22,Male,Low,Leeds,104,Debit,1107.7,2024-10-01 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,2986.99,2024-10-26 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,1407.48,2024-11-03 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,3242.23,2024-11-02 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,1351.53,2024-09-30 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,2458.49,2024-10-01 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,1017.18,2024-09-21 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Credit,3836.13,2024-09-13 10:11:39.037889
27,Business,22,Male,Low,Leeds,131,Debit,3428.3,2024-09-25 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,4178.25,2024-10-25 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,4253.79,2024-10-05 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,3947.4,2024-09-12 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,698.15,2024-09-12 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,363.27,2024-09-07 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Credit,3879.1,2024-09-19 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Debit,791.97,2024-09-29 10:11:39.037889
27,Business,22,Male,Low,Leeds,194,Debit,4864.94,2024-09-18 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,1727.61,2024-09-19 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,69.28,2024-10-15 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,592.97,2024-09-23 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,4895.95,2024-10-26 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,3372.61,2024-09-21 10:11:39.037889
28,Business,42,Male,High,London,51,Credit,4242.44,2024-11-02 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,3329.6,2024-10-25 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,3308.02,2024-10-10 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,4112.66,2024-10-08 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,3473.32,2024-10-01 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,2816.14,2024-09-12 10:11:39.037889
28,Business,42,Male,High,London,51,Debit,3445.59,2024-10-26 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,4866.43,2024-10-10 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,392.55,2024-10-30 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,1727.35,2024-09-17 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,65.75,2024-09-11 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,912.14,2024-11-01 10:11:39.037889
28,Business,42,Male,High,London,137,Credit,1430.91,2024-10-17 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,402.18,2024-10-19 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,4371.24,2024-09-19 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,798.79,2024-10-23 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,1626.95,2024-09-16 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,2071.62,2024-10-29 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,1372.47,2024-09-22 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,627.56,2024-09-05 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,597.02,2024-09-08 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,2947.48,2024-10-10 10:11:39.037889
28,Business,42,Male,High,London,137,Debit,2603.35,2024-10-30 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Credit,4618.77,2024-11-03 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Credit,3687.17,2024-10-11 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Credit,2479.22,2024-10-11 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,4487.95,2024-09-13 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,3737.85,2024-10-01 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,3936.25,2024-10-22 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,2262.89,2024-09-17 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,2329.4,2024-09-10 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,3844.95,2024-09-24 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,2743.13,2024-10-06 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,3795.16,2024-10-23 10:11:39.037889
29,Corporate,45,Female,Medium,Manchester,158,Debit,3759.48,2024-09-19 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Credit,4583.88,2024-09-14 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Credit,3518.71,2024-10-16 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Credit,4834.95,2024-09-24 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Credit,2194.47,2024-09-20 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Credit,4094.36,2024-09-17 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,3722.8,2024-10-12 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,2694.57,2024-09-28 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,411.84,2024-11-03 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,3970.58,2024-10-03 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,2632.41,2024-10-16 10:11:39.037889
32,Personal,68,Male,Low,Birmingham,174,Debit,4048.05,2024-10-22 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Credit,3462.86,2024-09-18 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Credit,2028.39,2024-10-12 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Credit,637.6,2024-09-13 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Credit,3396.29,2024-10-18 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Debit,3003.52,2024-09-22 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Debit,882.96,2024-10-04 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Debit,1831.66,2024-09-30 10:11:39.037889
33,Personal,52,Female,Low,Glasgow,34,Debit,4833.73,2024-10-03 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,67.31,2024-10-07 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,4400.52,2024-11-02 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,511.39,2024-10-07 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,4680.78,2024-10-30 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,4705.53,2024-09-10 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,3627.81,2024-10-12 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Credit,342.4,2024-10-27 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Debit,2295.02,2024-10-22 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Debit,2148.13,2024-09-09 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Debit,4578.58,2024-09-26 10:11:39.037889
34,Business,25,Male,High,Birmingham,42,Debit,632.96,2024-10-23 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,106,Credit,1870.95,2024-10-16 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,106,Debit,4345.7,2024-10-20 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,106,Debit,2741.24,2024-09-20 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,106,Debit,1519.33,2024-10-06 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Credit,1743.09,2024-11-01 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Credit,801.48,2024-10-10 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Credit,3633.09,2024-10-07 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,2869.76,2024-09-27 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,1581.82,2024-10-18 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,117.06,2024-09-15 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,4217.42,2024-09-22 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,4834.42,2024-09-11 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,129,Debit,2221.84,2024-09-15 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Credit,4969.3,2024-10-27 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Credit,4624.89,2024-10-16 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Credit,1965.58,2024-09-26 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Credit,2528.19,2024-09-08 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,3946.51,2024-10-27 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,3550.59,2024-11-03 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,4110.93,2024-10-04 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,285.66,2024-09-25 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,2159.25,2024-09-14 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,3142.39,2024-09-19 10:11:39.037889
35,Personal,24,Female,Medium,Leeds,195,Debit,4024.34,2024-09-15 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Credit,4836.12,2024-09-30 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Credit,494.56,2024-09-06 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Credit,2757.06,2024-09-08 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Credit,4474.67,2024-10-14 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Debit,196.35,2024-10-04 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Debit,3813.53,2024-09-20 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Debit,1658.27,2024-10-12 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Debit,1606.05,2024-10-21 10:11:39.037889
36,Personal,74,Female,High,Manchester,67,Debit,4050.25,2024-09-19 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Credit,1500.7,2024-11-03 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Credit,1153.49,2024-10-25 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Credit,1148.11,2024-09-09 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Credit,4779.99,2024-09-09 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Debit,502.47,2024-09-24 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Debit,1035.03,2024-10-11 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Debit,2109.05,2024-09-13 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Debit,209.91,2024-10-09 10:11:39.037889
37,Personal,47,Male,Low,Leeds,39,Debit,4933.76,2024-09-12 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Credit,2645.1,2024-09-14 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Credit,2201.67,2024-10-13 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Debit,2006.69,2024-11-01 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Debit,4436.87,2024-10-29 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Debit,2163.19,2024-09-28 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Debit,1489.3,2024-10-17 10:11:39.037889
37,Personal,47,Male,Low,Leeds,168,Debit,1293.95,2024-11-02 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Credit,352.3,2024-09-19 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Credit,3918.61,2024-09-29 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Credit,1811.45,2024-10-04 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Credit,486.28,2024-09-17 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Credit,2796.04,2024-09-20 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,398.55,2024-09-30 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,3248.4,2024-09-29 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,1923.07,2024-10-20 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,4914.86,2024-09-30 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,2054.81,2024-10-17 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,2523.56,2024-09-24 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,3251.17,2024-09-15 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,35,Debit,1203.4,2024-10-20 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,1276.03,2024-10-19 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,1693.3,2024-09-23 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,746.59,2024-09-28 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,4443.56,2024-09-12 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,629.1,2024-09-28 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Credit,2161.6,2024-09-11 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,2252.19,2024-10-09 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,3213.35,2024-10-12 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,4479.24,2024-10-05 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,2126.83,2024-10-01 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,417.76,2024-10-06 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,4768.5,2024-10-25 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,4184.98,2024-10-30 10:11:39.037889
38,Personal,55,Female,Medium,Leeds,110,Debit,3827.21,2024-09-25 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,423.36,2024-09-23 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,2421.05,2024-10-27 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,2781.58,2024-09-08 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,3555.29,2024-10-03 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,4589.42,2024-09-06 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Credit,1017.39,2024-10-04 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Debit,4894.7,2024-10-15 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Debit,3108.83,2024-10-15 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Debit,543.8,2024-10-28 10:11:39.037889
39,Personal,39,Male,Low,Leeds,145,Debit,3545.34,2024-09-29 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,2374.33,2024-10-21 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,4163.78,2024-10-08 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,4459.97,2024-09-13 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,1120.07,2024-10-25 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,997.74,2024-11-03 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,2216.11,2024-09-27 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,4016.14,2024-09-19 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,1769.29,2024-10-16 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Credit,2769.45,2024-10-09 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Debit,2615.72,2024-10-14 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Debit,2686.31,2024-09-23 10:11:39.037889
39,Personal,39,Male,Low,Leeds,162,Debit,1807.08,2024-10-05 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,1414.77,2024-11-03 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,332.13,2024-10-13 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,3311.45,2024-11-02 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,1685.42,2024-10-26 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,4300.42,2024-10-24 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Credit,2640.16,2024-09-25 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Debit,4920.5,2024-10-15 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Debit,544.5,2024-10-13 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Debit,349.64,2024-10-26 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Debit,2905.44,2024-09-08 10:11:39.037889
40,Personal,22,Male,High,Leeds,30,Debit,4436.86,2024-11-03 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Credit,3135.81,2024-10-18 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Credit,3445.75,2024-11-01 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Credit,2954.3,2024-10-11 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Credit,4857.53,2024-09-27 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Debit,1822.32,2024-10-31 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Debit,1848.0,2024-09-08 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Debit,1758.19,2024-09-21 10:11:39.037889
40,Personal,22,Male,High,Leeds,124,Debit,2259.1,2024-09-08 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,930.05,2024-10-10 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,1516.19,2024-09-25 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,2080.91,2024-10-10 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,4992.05,2024-10-11 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,1191.55,2024-09-23 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,995.35,2024-11-03 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Credit,3296.88,2024-09-27 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Debit,1566.33,2024-10-22 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Debit,2647.44,2024-09-13 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Debit,1896.41,2024-10-08 10:11:39.037889
40,Personal,22,Male,High,Leeds,142,Debit,3680.49,2024-09-13 10:11:39.037889
41,Corporate,29,Female,Low,Birmingham,72,Credit,4160.34,2024-10-21 10:11:39.037889
41,Corporate,29,Female,Low,Birmingham,72,Credit,4464.45,2024-09-08 10:11:39.037889
